label,word,syllable,phon_stress,sidx,sN,syl_pos,syl_open_closed,corpus
ɵ,'ҫап.кӑ,кӑ,0,2,2,final,open,zheltov
a,'ҫап.кӑҫ,'ҫап,1,1,2,initial,closed,zheltov
ɵ,'ҫап.кӑҫ,кӑҫ,0,2,2,final,closed,zheltov
a,'ҫап.кӑҫ.лӑ,'ҫап,1,1,3,initial,closed,zheltov
ɵ,'ҫап.кӑҫ.лӑ,кӑҫ,0,2,3,med,closed,zheltov
ɵ,'ҫап.кӑҫ.лӑ,лӑ,0,3,3,final,open,zheltov
a,'ҫап.кӑч,'ҫап,1,1,2,initial,closed,zheltov
ɵ,'ҫап.кӑч,кӑч,0,2,2,final,closed,zheltov
a,ҫап.'ла,ҫап,0,1,2,initial,closed,zheltov
a,ҫап.'ла,'ла,1,2,2,final,open,zheltov
a,ҫап.ла.кап.'ла,ҫап,0,1,4,initial,closed,zheltov
a,ҫап.ла.кап.'ла,ла,0,2,4,med,open,zheltov
a,ҫап.ла.кап.'ла,кап,0,3,4,med,closed,zheltov
a,ҫап.ла.кап.'ла,'ла,1,4,4,final,open,zheltov
a,ҫап.'лах,ҫап,0,1,2,initial,closed,zheltov
a,ҫап.'лах,'лах,1,2,2,final,closed,zheltov
a,ҫап.па.ҫа.ра.'мас,ҫап,0,1,5,initial,closed,zheltov
a,ҫап.па.ҫа.ра.'мас,па,0,2,5,med,open,zheltov
a,ҫап.па.ҫа.ра.'мас,ҫа,0,3,5,med,open,zheltov
a,ҫап.па.ҫа.ра.'мас,ра,0,4,5,med,open,zheltov
a,ҫап.па.ҫа.ра.'мас,'мас,1,5,5,final,closed,zheltov
a,ҫап.па.ҫа.ра.мас.'лан,ҫап,0,1,6,initial,closed,zheltov
a,ҫап.па.ҫа.ра.мас.'лан,па,0,2,6,med,open,zheltov
a,ҫап.па.ҫа.ра.мас.'лан,ҫа,0,3,6,med,open,zheltov
a,ҫап.па.ҫа.ра.мас.'лан,ра,0,4,6,med,open,zheltov
a,ҫап.па.ҫа.ра.мас.'лан,мас,0,5,6,med,closed,zheltov
a,ҫап.па.ҫа.ра.мас.'лан,'лан,1,6,6,final,closed,zheltov
a,ҫап.'тар,ҫап,0,1,2,initial,closed,zheltov
a,ҫап.'тар,'тар,1,2,2,final,closed,zheltov
a,ҫап.тарк.'ка,ҫап,0,1,3,initial,closed,zheltov
a,ҫап.тарк.'ка,тарк,0,2,3,med,closed,zheltov
a,ҫап.тарк.'ка,'ка,1,3,3,final,open,zheltov
a,ҫап.тарт.'тар,ҫап,0,1,3,initial,closed,zheltov
a,ҫап.тарт.'тар,тарт,0,2,3,med,closed,zheltov
a,ҫап.тарт.'тар,'тар,1,3,3,final,closed,zheltov
a,ҫа.'пу,ҫа,0,1,2,initial,open,zheltov
u,ҫа.'пу,'пу,1,2,2,final,open,zheltov
a,ҫа.пуҫ.'ҫи,ҫа,0,1,3,initial,open,zheltov
u,ҫа.пуҫ.'ҫи,пуҫ,0,2,3,med,closed,zheltov
i,ҫа.пуҫ.'ҫи,'ҫи,1,3,3,final,open,zheltov
a,'ҫар,'ҫар,1,1,1,initial_final,closed,zheltov
a,'ҫар.ҫӑ,'ҫар,1,1,2,initial,closed,zheltov
ɵ,'ҫар.ҫӑ,ҫӑ,0,2,2,final,open,zheltov
a,ҫа.'ра,ҫа,0,1,2,initial,open,zheltov
a,ҫа.'ра,'ра,1,2,2,final,open,zheltov
a,ҫа.'ра.ҫӗ.тӗк,ҫа,0,1,4,initial,open,zheltov
a,ҫа.'ра.ҫӗ.тӗк,'ра,1,2,4,med,open,zheltov
ø,ҫа.'ра.ҫӗ.тӗк,ҫӗ,0,3,4,med,open,zheltov
ø,ҫа.'ра.ҫӗ.тӗк,тӗк,0,4,4,final,closed,zheltov
a,ҫа.рак.'кай,ҫа,0,1,3,initial,open,zheltov
a,ҫа.рак.'кай,рак,0,2,3,med,closed,zheltov
a,ҫа.рак.'кай,'кай,1,3,3,final,closed,zheltov
a,ҫа.'рал,ҫа,0,1,2,initial,open,zheltov
a,ҫа.'рал,'рал,1,2,2,final,closed,zheltov
a,ҫа.ра.'лан,ҫа,0,1,3,initial,open,zheltov
a,ҫа.ра.'лан,ра,0,2,3,med,open,zheltov
a,ҫа.ра.'лан,'лан,1,3,3,final,closed,zheltov
a,ҫа.ра.лан.'тар,ҫа,0,1,4,initial,open,zheltov
a,ҫа.ра.лан.'тар,ра,0,2,4,med,open,zheltov
a,ҫа.ра.лан.'тар,лан,0,3,4,med,closed,zheltov
a,ҫа.ра.лан.'тар,'тар,1,4,4,final,closed,zheltov
a,ҫа.ра.'лат,ҫа,0,1,3,initial,open,zheltov
a,ҫа.ра.'лат,ра,0,2,3,med,open,zheltov
a,ҫа.ра.'лат,'лат,1,3,3,final,closed,zheltov
a,ҫа.'ра.лӑх,ҫа,0,1,3,initial,open,zheltov
a,ҫа.'ра.лӑх,'ра,1,2,3,med,open,zheltov
ɵ,ҫа.'ра.лӑх,лӑх,0,3,3,final,closed,zheltov
a,ҫа.рал.'ла,ҫа,0,1,3,initial,open,zheltov
a,ҫа.рал.'ла,рал,0,2,3,med,closed,zheltov
a,ҫа.рал.'ла,'ла,1,3,3,final,open,zheltov
a,ҫа.рал.'тар,ҫа,0,1,3,initial,open,zheltov
a,ҫа.рал.'тар,рал,0,2,3,med,closed,zheltov
a,ҫа.рал.'тар,'тар,1,3,3,final,closed,zheltov
a,ҫа.ра.'мас,ҫа,0,1,3,initial,open,zheltov
a,ҫа.ра.'мас,ра,0,2,3,med,open,zheltov
a,ҫа.ра.'мас,'мас,1,3,3,final,closed,zheltov
a,ҫа.ра.мас.'лан,ҫа,0,1,4,initial,open,zheltov
a,ҫа.ра.мас.'лан,ра,0,2,4,med,open,zheltov
a,ҫа.ра.мас.'лан,мас,0,3,4,med,closed,zheltov
a,ҫа.ра.мас.'лан,'лан,1,4,4,final,closed,zheltov
a,ҫа.ра.мас.лан.'тар,ҫа,0,1,5,initial,open,zheltov
a,ҫа.ра.мас.лан.'тар,ра,0,2,5,med,open,zheltov
a,ҫа.ра.мас.лан.'тар,мас,0,3,5,med,closed,zheltov
a,ҫа.ра.мас.лан.'тар,лан,0,4,5,med,closed,zheltov
a,ҫа.ра.мас.лан.'тар,'тар,1,5,5,final,closed,zheltov
a,ҫа.ра.'мас.сӑн,ҫа,0,1,4,initial,open,zheltov
a,ҫа.ра.'мас.сӑн,ра,0,2,4,med,open,zheltov
a,ҫа.ра.'мас.сӑн,'мас,1,3,4,med,closed,zheltov
ɵ,ҫа.ра.'мас.сӑн,сӑн,0,4,4,final,closed,zheltov
a,ҫа.'ран,ҫа,0,1,2,initial,open,zheltov
a,ҫа.'ран,'ран,1,2,2,final,closed,zheltov
a,ҫа.ран.'лат,ҫа,0,1,3,initial,open,zheltov
a,ҫа.ран.'лат,ран,0,2,3,med,closed,zheltov
a,ҫа.ран.'лат,'лат,1,3,3,final,closed,zheltov
a,ҫа.ран.ла.'ту,ҫа,0,1,4,initial,open,zheltov
a,ҫа.ран.ла.'ту,ран,0,2,4,med,closed,zheltov
a,ҫа.ран.ла.'ту,ла,0,3,4,med,open,zheltov
u,ҫа.ран.ла.'ту,'ту,1,4,4,final,open,zheltov
a,ҫа.'ран.лӑх,ҫа,0,1,3,initial,open,zheltov
a,ҫа.'ран.лӑх,'ран,1,2,3,med,closed,zheltov
ɵ,ҫа.'ран.лӑх,лӑх,0,3,3,final,closed,zheltov
a,ҫа.'рат,ҫа,0,1,2,initial,open,zheltov
a,ҫа.'рат,'рат,1,2,2,final,closed,zheltov
a,ҫа.ра.'та,ҫа,0,1,3,initial,open,zheltov
a,ҫа.ра.'та,ра,0,2,3,med,open,zheltov
a,ҫа.ра.'та,'та,1,3,3,final,open,zheltov
a,ҫа.рат.'тар,ҫа,0,1,3,initial,open,zheltov
a,ҫа.рат.'тар,рат,0,2,3,med,closed,zheltov
a,ҫа.рат.'тар,'тар,1,3,3,final,closed,zheltov
a,ҫа.ра.'ту,ҫа,0,1,3,initial,open,zheltov
a,ҫа.ра.'ту,ра,0,2,3,med,open,zheltov
u,ҫа.ра.'ту,'ту,1,3,3,final,open,zheltov
a,ҫа.ра.'ту.ҫӑ,ҫа,0,1,4,initial,open,zheltov
a,ҫа.ра.'ту.ҫӑ,ра,0,2,4,med,open,zheltov
u,ҫа.ра.'ту.ҫӑ,'ту,1,3,4,med,open,zheltov
ɵ,ҫа.ра.'ту.ҫӑ,ҫӑ,0,4,4,final,open,zheltov
a,ҫа.ра.'тул.лӑ,ҫа,0,1,4,initial,open,zheltov
a,ҫа.ра.'тул.лӑ,ра,0,2,4,med,open,zheltov
u,ҫа.ра.'тул.лӑ,'тул,1,3,4,med,closed,zheltov
ɵ,ҫа.ра.'тул.лӑ,лӑ,0,4,4,final,open,zheltov
a,'ҫа.рӑк,'ҫа,1,1,2,initial,open,zheltov
ɵ,'ҫа.рӑк,рӑк,0,2,2,final,closed,zheltov
a,'ҫа.рӑл,'ҫа,1,1,2,initial,open,zheltov
ɵ,'ҫа.рӑл,рӑл,0,2,2,final,closed,zheltov
a,ҫа.рӑл.'тат,ҫа,0,1,3,initial,open,zheltov
ɵ,ҫа.рӑл.'тат,рӑл,0,2,3,med,closed,zheltov
a,ҫа.рӑл.'тат,'тат,1,3,3,final,closed,zheltov
a,ҫа.рӑл.тат.'тар,ҫа,0,1,4,initial,open,zheltov
ɵ,ҫа.рӑл.тат.'тар,рӑл,0,2,4,med,closed,zheltov
a,ҫа.рӑл.тат.'тар,тат,0,3,4,med,closed,zheltov
a,ҫа.рӑл.тат.'тар,'тар,1,4,4,final,closed,zheltov
a,ҫа.рӑл.та.'ту,ҫа,0,1,4,initial,open,zheltov
ɵ,ҫа.рӑл.та.'ту,рӑл,0,2,4,med,closed,zheltov
a,ҫа.рӑл.та.'ту,та,0,3,4,med,open,zheltov
u,ҫа.рӑл.та.'ту,'ту,1,4,4,final,open,zheltov
a,ҫа.'ри,ҫа,0,1,2,initial,open,zheltov
i,ҫа.'ри,'ри,1,2,2,final,open,zheltov
a,ҫа.ри.'лет,ҫа,0,1,3,initial,open,zheltov
i,ҫа.ри.'лет,ри,0,2,3,med,open,zheltov
e,ҫа.ри.'лет,'лет,1,3,3,final,closed,zheltov
a,ҫар.'лан,ҫар,0,1,2,initial,closed,zheltov
a,ҫар.'лан,'лан,1,2,2,final,closed,zheltov
a,'ҫар.мӑс,'ҫар,1,1,2,initial,closed,zheltov
ɵ,'ҫар.мӑс,мӑс,0,2,2,final,closed,zheltov
a,ҫар.мӑс.'ла,ҫар,0,1,3,initial,closed,zheltov
ɵ,ҫар.мӑс.'ла,мӑс,0,2,3,med,closed,zheltov
a,ҫар.мӑс.'ла,'ла,1,3,3,final,open,zheltov
a,ҫар.мӑс.лан.'тар,ҫар,0,1,4,initial,closed,zheltov
ɵ,ҫар.мӑс.лан.'тар,мӑс,0,2,4,med,closed,zheltov
a,ҫар.мӑс.лан.'тар,лан,0,3,4,med,closed,zheltov
a,ҫар.мӑс.лан.'тар,'тар,1,4,4,final,closed,zheltov
a,ҫар.'ран,ҫар,0,1,2,initial,closed,zheltov
a,ҫар.'ран,'ран,1,2,2,final,closed,zheltov
a,ҫар.ран.'лан,ҫар,0,1,3,initial,closed,zheltov
a,ҫар.ран.'лан,ран,0,2,3,med,closed,zheltov
a,ҫар.ран.'лан,'лан,1,3,3,final,closed,zheltov
a,'ҫарт,'ҫарт,1,1,1,initial_final,closed,zheltov
a,ҫар.'та,ҫар,0,1,2,initial,closed,zheltov
a,ҫар.'та,'та,1,2,2,final,open,zheltov
a,ҫар.'та.сӑр,ҫар,0,1,3,initial,closed,zheltov
a,ҫар.'та.сӑр,'та,1,2,3,med,open,zheltov
ɵ,ҫар.'та.сӑр,сӑр,0,3,3,final,closed,zheltov
a,ҫарт.'лат,ҫарт,0,1,2,initial,closed,zheltov
a,ҫарт.'лат,'лат,1,2,2,final,closed,zheltov
a,ҫарт.лат.'тар,ҫарт,0,1,3,initial,closed,zheltov
a,ҫарт.лат.'тар,лат,0,2,3,med,closed,zheltov
a,ҫарт.лат.'тар,'тар,1,3,3,final,closed,zheltov
a,'ҫат,'ҫат,1,1,1,initial_final,closed,zheltov
a,ҫа.'тан,ҫа,0,1,2,initial,open,zheltov
a,ҫа.'тан,'тан,1,2,2,final,closed,zheltov
a,ҫа.'тан.вӗр.лӗк,ҫа,0,1,4,initial,open,zheltov
a,ҫа.'тан.вӗр.лӗк,'тан,1,2,4,med,closed,zheltov
ø,ҫа.'тан.вӗр.лӗк,вӗр,0,3,4,med,closed,zheltov
ø,ҫа.'тан.вӗр.лӗк,лӗк,0,4,4,final,closed,zheltov
a,'ҫа.тӑл,'ҫа,1,1,2,initial,open,zheltov
ɵ,'ҫа.тӑл,тӑл,0,2,2,final,closed,zheltov
a,ҫа.тӑл.'тат,ҫа,0,1,3,initial,open,zheltov
ɵ,ҫа.тӑл.'тат,тӑл,0,2,3,med,closed,zheltov
a,ҫа.тӑл.'тат,'тат,1,3,3,final,closed,zheltov
a,ҫа.тӑл.тат.'тар,ҫа,0,1,4,initial,open,zheltov
ɵ,ҫа.тӑл.тат.'тар,тӑл,0,2,4,med,closed,zheltov
a,ҫа.тӑл.тат.'тар,тат,0,3,4,med,closed,zheltov
a,ҫа.тӑл.тат.'тар,'тар,1,4,4,final,closed,zheltov
a,'ҫа.тӑл.тӑк,'ҫа,1,1,3,initial,open,zheltov
ɵ,'ҫа.тӑл.тӑк,тӑл,0,2,3,med,closed,zheltov
ɵ,'ҫа.тӑл.тӑк,тӑк,0,3,3,final,closed,zheltov
a,ҫа.тӑл.'ти,ҫа,0,1,3,initial,open,zheltov
ɵ,ҫа.тӑл.'ти,тӑл,0,2,3,med,closed,zheltov
i,ҫа.тӑл.'ти,'ти,1,3,3,final,open,zheltov
a,'ҫа.тӑр,'ҫа,1,1,2,initial,open,zheltov
ɵ,'ҫа.тӑр,тӑр,0,2,2,final,closed,zheltov
a,ҫа.тӑр.'ка,ҫа,0,1,3,initial,open,zheltov
ɵ,ҫа.тӑр.'ка,тӑр,0,2,3,med,closed,zheltov
a,ҫа.тӑр.'ка,'ка,1,3,3,final,open,zheltov
a,ҫа.тӑрк.'ка,ҫа,0,1,3,initial,open,zheltov
ɵ,ҫа.тӑрк.'ка,тӑрк,0,2,3,med,closed,zheltov
a,ҫа.тӑрк.'ка,'ка,1,3,3,final,open,zheltov
a,ҫа.тӑр.'ла,ҫа,0,1,3,initial,open,zheltov
ɵ,ҫа.тӑр.'ла,тӑр,0,2,3,med,closed,zheltov
a,ҫа.тӑр.'ла,'ла,1,3,3,final,open,zheltov
a,ҫа.тӑр.'мак,ҫа,0,1,3,initial,open,zheltov
ɵ,ҫа.тӑр.'мак,тӑр,0,2,3,med,closed,zheltov
a,ҫа.тӑр.'мак,'мак,1,3,3,final,closed,zheltov
a,'ҫа.тӑрт,'ҫа,1,1,2,initial,open,zheltov
ɵ,'ҫа.тӑрт,тӑрт,0,2,2,final,closed,zheltov
a,ҫа.тӑр.'тат,ҫа,0,1,3,initial,open,zheltov
ɵ,ҫа.тӑр.'тат,тӑр,0,2,3,med,closed,zheltov
a,ҫа.тӑр.'тат,'тат,1,3,3,final,closed,zheltov
a,ҫа.тӑр.тат.'тар,ҫа,0,1,4,initial,open,zheltov
ɵ,ҫа.тӑр.тат.'тар,тӑр,0,2,4,med,closed,zheltov
a,ҫа.тӑр.тат.'тар,тат,0,3,4,med,closed,zheltov
a,ҫа.тӑр.тат.'тар,'тар,1,4,4,final,closed,zheltov
a,ҫа.тӑр.'ти,ҫа,0,1,3,initial,open,zheltov
ɵ,ҫа.тӑр.'ти,тӑр,0,2,3,med,closed,zheltov
i,ҫа.тӑр.'ти,'ти,1,3,3,final,open,zheltov
a,ҫат.'ка,ҫат,0,1,2,initial,closed,zheltov
a,ҫат.'ка,'ка,1,2,2,final,open,zheltov
a,ҫат.'лат,ҫат,0,1,2,initial,closed,zheltov
a,ҫат.'лат,'лат,1,2,2,final,closed,zheltov
a,ҫат.лат.'тар,ҫат,0,1,3,initial,closed,zheltov
a,ҫат.лат.'тар,лат,0,2,3,med,closed,zheltov
a,ҫат.лат.'тар,'тар,1,3,3,final,closed,zheltov
a,ҫат.'ма,ҫат,0,1,2,initial,closed,zheltov
a,ҫат.'ма,'ма,1,2,2,final,open,zheltov
a,ҫат.ма.раҫ.'ҫи,ҫат,0,1,4,initial,closed,zheltov
a,ҫат.ма.раҫ.'ҫи,ма,0,2,4,med,open,zheltov
a,ҫат.ма.раҫ.'ҫи,раҫ,0,3,4,med,closed,zheltov
i,ҫат.ма.раҫ.'ҫи,'ҫи,1,4,4,final,open,zheltov
a,ҫат.'ра,ҫат,0,1,2,initial,closed,zheltov
a,ҫат.'ра,'ра,1,2,2,final,open,zheltov
a,ҫат.ра.ват.'ра,ҫат,0,1,4,initial,closed,zheltov
a,ҫат.ра.ват.'ра,ра,0,2,4,med,open,zheltov
a,ҫат.ра.ват.'ра,ват,0,3,4,med,closed,zheltov
a,ҫат.ра.ват.'ра,'ра,1,4,4,final,open,zheltov
a,ҫат.ра.'ка,ҫат,0,1,3,initial,closed,zheltov
a,ҫат.ра.'ка,ра,0,2,3,med,open,zheltov
a,ҫат.ра.'ка,'ка,1,3,3,final,open,zheltov
a,ҫат.ра.ка.'ла,ҫат,0,1,4,initial,closed,zheltov
a,ҫат.ра.ка.'ла,ра,0,2,4,med,open,zheltov
a,ҫат.ра.ка.'ла,ка,0,3,4,med,open,zheltov
a,ҫат.ра.ка.'ла,'ла,1,4,4,final,open,zheltov
a,ҫат.ра.ка.'лан,ҫат,0,1,4,initial,closed,zheltov
a,ҫат.ра.ка.'лан,ра,0,2,4,med,open,zheltov
a,ҫат.ра.ка.'лан,ка,0,3,4,med,open,zheltov
a,ҫат.ра.ка.'лан,'лан,1,4,4,final,closed,zheltov
a,ҫат.ра.ка.лан.'тар,ҫат,0,1,5,initial,closed,zheltov
a,ҫат.ра.ка.лан.'тар,ра,0,2,5,med,open,zheltov
a,ҫат.ра.ка.лан.'тар,ка,0,3,5,med,open,zheltov
a,ҫат.ра.ка.лан.'тар,лан,0,4,5,med,closed,zheltov
a,ҫат.ра.ка.лан.'тар,'тар,1,5,5,final,closed,zheltov
a,ҫат.ра.'кал.лӑ,ҫат,0,1,4,initial,closed,zheltov
a,ҫат.ра.'кал.лӑ,ра,0,2,4,med,open,zheltov
a,ҫат.ра.'кал.лӑ,'кал,1,3,4,med,closed,zheltov
ɵ,ҫат.ра.'кал.лӑ,лӑ,0,4,4,final,open,zheltov
a,ҫат.ра.'лан,ҫат,0,1,3,initial,closed,zheltov
a,ҫат.ра.'лан,ра,0,2,3,med,open,zheltov
a,ҫат.ра.'лан,'лан,1,3,3,final,closed,zheltov
a,ҫат.'ра.лӑх,ҫат,0,1,3,initial,closed,zheltov
a,ҫат.'ра.лӑх,'ра,1,2,3,med,open,zheltov
ɵ,ҫат.'ра.лӑх,лӑх,0,3,3,final,closed,zheltov
a,ҫат.'рал.лӑ,ҫат,0,1,3,initial,closed,zheltov
a,ҫат.'рал.лӑ,'рал,1,2,3,med,closed,zheltov
ɵ,ҫат.'рал.лӑ,лӑ,0,3,3,final,open,zheltov
a,ҫат.ра.'мас,ҫат,0,1,3,initial,closed,zheltov
a,ҫат.ра.'мас,ра,0,2,3,med,open,zheltov
a,ҫат.ра.'мас,'мас,1,3,3,final,closed,zheltov
a,ҫат.раш.'ка,ҫат,0,1,3,initial,closed,zheltov
a,ҫат.раш.'ка,раш,0,2,3,med,closed,zheltov
a,ҫат.раш.'ка,'ка,1,3,3,final,open,zheltov
a,ҫат.'та,ҫат,0,1,2,initial,closed,zheltov
a,ҫат.'та,'та,1,2,2,final,open,zheltov
a,ҫат.та.'лан,ҫат,0,1,3,initial,closed,zheltov
a,ҫат.та.'лан,та,0,2,3,med,open,zheltov
a,ҫат.та.'лан,'лан,1,3,3,final,closed,zheltov
a,ҫат.та.лан.'тар,ҫат,0,1,4,initial,closed,zheltov
a,ҫат.та.лан.'тар,та,0,2,4,med,open,zheltov
a,ҫат.та.лан.'тар,лан,0,3,4,med,closed,zheltov
a,ҫат.та.лан.'тар,'тар,1,4,4,final,closed,zheltov
ɵ,ҫӑ.'ва,ҫӑ,0,1,2,initial,open,zheltov
a,ҫӑ.'ва,'ва,1,2,2,final,open,zheltov
ɵ,ҫӑ.'вак,ҫӑ,0,1,2,initial,open,zheltov
a,ҫӑ.'вак,'вак,1,2,2,final,closed,zheltov
ɵ,ҫӑ.вак.'лан,ҫӑ,0,1,3,initial,open,zheltov
a,ҫӑ.вак.'лан,вак,0,2,3,med,closed,zheltov
a,ҫӑ.вак.'лан,'лан,1,3,3,final,closed,zheltov
ɵ,ҫӑ.вак.лан.'тар,ҫӑ,0,1,4,initial,open,zheltov
a,ҫӑ.вак.лан.'тар,вак,0,2,4,med,closed,zheltov
a,ҫӑ.вак.лан.'тар,лан,0,3,4,med,closed,zheltov
a,ҫӑ.вак.лан.'тар,'тар,1,4,4,final,closed,zheltov
ɵ,ҫӑ.'вар,ҫӑ,0,1,2,initial,open,zheltov
a,ҫӑ.'вар,'вар,1,2,2,final,closed,zheltov
ɵ,ҫӑ.вар.'ла,ҫӑ,0,1,3,initial,open,zheltov
a,ҫӑ.вар.'ла,вар,0,2,3,med,closed,zheltov
a,ҫӑ.вар.'ла,'ла,1,3,3,final,open,zheltov
ɵ,ҫӑ.вар.'лан,ҫӑ,0,1,3,initial,open,zheltov
a,ҫӑ.вар.'лан,вар,0,2,3,med,closed,zheltov
a,ҫӑ.вар.'лан,'лан,1,3,3,final,closed,zheltov
ɵ,ҫӑ.'вар.лӑх,ҫӑ,0,1,3,initial,open,zheltov
a,ҫӑ.'вар.лӑх,'вар,1,2,3,med,closed,zheltov
ɵ,ҫӑ.'вар.лӑх,лӑх,0,3,3,final,closed,zheltov
ɵ,ҫӑ.вар.лӑх.'ла,ҫӑ,0,1,4,initial,open,zheltov
a,ҫӑ.вар.лӑх.'ла,вар,0,2,4,med,closed,zheltov
ɵ,ҫӑ.вар.лӑх.'ла,лӑх,0,3,4,med,closed,zheltov
a,ҫӑ.вар.лӑх.'ла,'ла,1,4,4,final,open,zheltov
ɵ,ҫӑ.вар.лӑх.лат.'тар,ҫӑ,0,1,5,initial,open,zheltov
a,ҫӑ.вар.лӑх.лат.'тар,вар,0,2,5,med,closed,zheltov
ɵ,ҫӑ.вар.лӑх.лат.'тар,лӑх,0,3,5,med,closed,zheltov
a,ҫӑ.вар.лӑх.лат.'тар,лат,0,4,5,med,closed,zheltov
a,ҫӑ.вар.лӑх.лат.'тар,'тар,1,5,5,final,closed,zheltov
ɵ,ҫӑ.'вар.лӑх.сӑр,ҫӑ,0,1,4,initial,open,zheltov
a,ҫӑ.'вар.лӑх.сӑр,'вар,1,2,4,med,closed,zheltov
ɵ,ҫӑ.'вар.лӑх.сӑр,лӑх,0,3,4,med,closed,zheltov
ɵ,ҫӑ.'вар.лӑх.сӑр,сӑр,0,4,4,final,closed,zheltov
ɵ,ҫӑ.вар.лӑх.сӑр.'лан,ҫӑ,0,1,5,initial,open,zheltov
a,ҫӑ.вар.лӑх.сӑр.'лан,вар,0,2,5,med,closed,zheltov
ɵ,ҫӑ.вар.лӑх.сӑр.'лан,лӑх,0,3,5,med,closed,zheltov
ɵ,ҫӑ.вар.лӑх.сӑр.'лан,сӑр,0,4,5,med,closed,zheltov
a,ҫӑ.вар.лӑх.сӑр.'лан,'лан,1,5,5,final,closed,zheltov
ɵ,ҫӑ.вар.лӑх.сӑр.лан.'тар,ҫӑ,0,1,6,initial,open,zheltov
a,ҫӑ.вар.лӑх.сӑр.лан.'тар,вар,0,2,6,med,closed,zheltov
ɵ,ҫӑ.вар.лӑх.сӑр.лан.'тар,лӑх,0,3,6,med,closed,zheltov
ɵ,ҫӑ.вар.лӑх.сӑр.лан.'тар,сӑр,0,4,6,med,closed,zheltov
a,ҫӑ.вар.лӑх.сӑр.лан.'тар,лан,0,5,6,med,closed,zheltov
a,ҫӑ.вар.лӑх.сӑр.лан.'тар,'тар,1,6,6,final,closed,zheltov
ɵ,ҫӑ.вар.'ни,ҫӑ,0,1,3,initial,open,zheltov
a,ҫӑ.вар.'ни,вар,0,2,3,med,closed,zheltov
i,ҫӑ.вар.'ни,'ни,1,3,3,final,open,zheltov
ɵ,'ҫӑ.вӑн,'ҫӑ,1,1,2,initial,open,zheltov
ɵ,'ҫӑ.вӑн,вӑн,0,2,2,final,closed,zheltov
ɵ,ҫӑ.вӑн.'тар,ҫӑ,0,1,3,initial,open,zheltov
ɵ,ҫӑ.вӑн.'тар,вӑн,0,2,3,med,closed,zheltov
a,ҫӑ.вӑн.'тар,'тар,1,3,3,final,closed,zheltov
ɵ,'ҫӑ.вӑн.чӑк,'ҫӑ,1,1,3,initial,open,zheltov
ɵ,'ҫӑ.вӑн.чӑк,вӑн,0,2,3,med,closed,zheltov
ɵ,'ҫӑ.вӑн.чӑк,чӑк,0,3,3,final,closed,zheltov
ɵ,'ҫӑ.вӑр,'ҫӑ,1,1,2,initial,open,zheltov
ɵ,'ҫӑ.вӑр,вӑр,0,2,2,final,closed,zheltov
ɵ,ҫӑ.вӑр.'ла,ҫӑ,0,1,3,initial,open,zheltov
ɵ,ҫӑ.вӑр.'ла,вӑр,0,2,3,med,closed,zheltov
a,ҫӑ.вӑр.'ла,'ла,1,3,3,final,open,zheltov
ɵ,ҫӑ.вӑр.лат.'тар,ҫӑ,0,1,4,initial,open,zheltov
ɵ,ҫӑ.вӑр.лат.'тар,вӑр,0,2,4,med,closed,zheltov
a,ҫӑ.вӑр.лат.'тар,лат,0,3,4,med,closed,zheltov
a,ҫӑ.вӑр.лат.'тар,'тар,1,4,4,final,closed,zheltov
ɵ,'ҫӑ.вӑр.лӑ,'ҫӑ,1,1,3,initial,open,zheltov
ɵ,'ҫӑ.вӑр.лӑ,вӑр,0,2,3,med,closed,zheltov
ɵ,'ҫӑ.вӑр.лӑ,лӑ,0,3,3,final,open,zheltov
ɵ,ҫӑй.'ҫай,ҫӑй,0,1,2,initial,closed,zheltov
a,ҫӑй.'ҫай,'ҫай,1,2,2,final,closed,zheltov
ɵ,'ҫӑк,'ҫӑк,1,1,1,initial_final,closed,zheltov
ɵ,'ҫӑк,'ҫӑк,1,1,1,initial_final,closed,zheltov
ɵ,'ҫӑк.ҫӑ,'ҫӑк,1,1,2,initial,closed,zheltov
ɵ,'ҫӑк.ҫӑ,ҫӑ,0,2,2,final,open,zheltov
ɵ,ҫӑ.'ка,ҫӑ,0,1,2,initial,open,zheltov
a,ҫӑ.'ка,'ка,1,2,2,final,open,zheltov
ɵ,ҫӑ.'ка.лӑх,ҫӑ,0,1,3,initial,open,zheltov
a,ҫӑ.'ка.лӑх,'ка,1,2,3,med,open,zheltov
ɵ,ҫӑ.'ка.лӑх,лӑх,0,3,3,final,closed,zheltov
ɵ,'ҫӑ.кӑн,'ҫӑ,1,1,2,initial,open,zheltov
ɵ,'ҫӑ.кӑн,кӑн,0,2,2,final,closed,zheltov
ɵ,ҫӑ.кӑн.'тар,ҫӑ,0,1,3,initial,open,zheltov
ɵ,ҫӑ.кӑн.'тар,кӑн,0,2,3,med,closed,zheltov
a,ҫӑ.кӑн.'тар,'тар,1,3,3,final,closed,zheltov
ɵ,ҫӑ.кӑ.'ну,ҫӑ,0,1,3,initial,open,zheltov
ɵ,ҫӑ.кӑ.'ну,кӑ,0,2,3,med,open,zheltov
u,ҫӑ.кӑ.'ну,'ну,1,3,3,final,open,zheltov
ɵ,'ҫӑ.кӑр,'ҫӑ,1,1,2,initial,open,zheltov
ɵ,'ҫӑ.кӑр,кӑр,0,2,2,final,closed,zheltov
